age,blockNum,center,colormap,completionCode,correct,correlation,currentOffsets,distance,education,engagementCorrect,gender,generationTime,modelChoice,noiseAmplitude,noisePerturb,noisePerturbCount,prolificId,responseTime,selectedDecoyType,selection,stimulusCorrect,stimulusNum,trialNum,vis,subjectid,categorization,ciede2000_discriminative_power,contrast_sensitivity_discriminative_power,hue_discriminative_power,luminance_variation,lab_length,color_name_variation,chromatic_variation
35-44,28,0.098716,Hue-3 with Wave-3,,1,0,2.9275678782354664,0.0748346740597035,high_school,3,male,1090,2,1.1,1.9,1,5bcd315d0f10750001d7f22e,5445,1,1,77,52,2,fieldSmooth,2,152.669,124.283,237.107,133.847,220.359,NaN,1.617,114.844
35-44,30,0.098716,Hue-5 with Wave-4,,1,0,8.478160530821302,0.0618730416156224,high_school,3,male,1198,2,1.1,1.9,1,5bcd315d0f10750001d7f22e,3708,1,1,77,53,1,fieldSmooth,2,504.867,158.397,281.782,206.797,308.158,NaN,4.515,189.529
35-44,30,0.098716,Hue-5 with Wave-4,,1,0,8.478160530821302,0.0528610263274938,high_school,3,male,1179,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,17521,0,5,77,54,2,fieldSmooth,2,504.867,158.397,281.782,206.797,308.158,NaN,4.515,189.529
35-44,31,0.098716,Hue-5 with Wave-9,,1,0,8.478160530821302,0.1052301392338718,high_school,3,male,1475,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,2617,0,4,77,55,1,fieldSmooth,2,771.469,189.232,329.284,210.256,657.098,NaN,3.149,349.294
35-44,31,0.098716,Hue-5 with Wave-9,,1,0,8.478160530821302,0.0789227205290361,high_school,3,male,1245,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,3478,0,2,77,56,2,fieldSmooth,2,771.469,189.232,329.284,210.256,657.098,NaN,3.149,349.294
35-44,32,0.098716,Hue-5 with Wave-1,,1,0,8.478160530821302,0.0949194041592847,high_school,3,male,1307,2,1.1,1.9,1,5bcd315d0f10750001d7f22e,4550,1,6,77,57,1,fieldSmooth,2,441.906,105.501,188.744,203.117,79.920,NaN,1.817,106.143
35-44,32,0.098716,Hue-5 with Wave-1,,1,0,8.478160530821302,0.0747242683700801,high_school,3,male,1086,2,1.1,1.9,1,5bcd315d0f10750001d7f22e,4658,1,3,77,58,2,fieldSmooth,2,441.906,105.501,188.744,203.117,79.920,NaN,1.817,106.143
35-44,34,0.098716,Hue-5 with Wave-8,,1,0,8.478160530821302,0.1301184864522031,high_school,3,male,1414,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,3043,0,6,77,61,1,fieldSmooth,2,991.274,171.511,311.908,206.575,601.198,NaN,7.050,180.420
35-44,34,0.098716,Hue-5 with Wave-8,,1,0,8.478160530821302,0.0541529366636271,high_school,3,male,1168,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,13621,0,3,77,62,2,fieldSmooth,2,991.274,171.511,311.908,206.575,601.198,NaN,7.050,180.420
35-44,35,0.098716,Hue-7 with Wave-5,,1,0,47.19109842023962,0.0793720817455704,high_school,3,male,1315,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,7639,0,5,77,63,1,fieldSmooth,2,1023.034,187.687,302.382,293.638,358.010,NaN,5.239,327.982
35-44,35,0.098716,Hue-7 with Wave-5,,1,0,47.19109842023962,0.0586558022740887,high_school,3,male,1182,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,3119,0,1,77,64,2,fieldSmooth,2,1023.034,187.687,302.382,293.638,358.010,NaN,5.239,327.982
35-44,36,0.098716,Hue-3 with Wave-8,,1,0,2.9275678782354664,0.0545506180053069,high_school,3,male,1518,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,17609,0,3,77,65,1,fieldSmooth,2,466.389,155.251,293.096,118.352,556.291,NaN,6.517,260.857
35-44,36,0.098716,Hue-3 with Wave-8,,1,0,2.9275678782354664,0.0690116607080457,high_school,3,male,1273,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,4281,0,1,77,66,2,fieldSmooth,2,466.389,155.251,293.096,118.352,556.291,NaN,6.517,260.857
35-44,37,0.098716,Hue-5 with Wave-2,,1,0,8.478160530821302,0.0408919473347116,high_school,3,male,1605,2,1.1,1.9,1,5bcd315d0f10750001d7f22e,27987,1,2,77,67,1,fieldSmooth,2,387.049,127.766,230.212,201.548,158.361,NaN,2.643,82.696
35-44,37,0.098716,Hue-5 with Wave-2,,1,0,8.478160530821302,0.079464444724464,high_school,3,male,1117,2,1.1,1.9,1,5bcd315d0f10750001d7f22e,6110,1,6,77,68,2,fieldSmooth,2,387.049,127.766,230.212,201.548,158.361,NaN,2.643,82.696
35-44,40,0.098716,Hue-7 with Wave-4,,1,0,47.19109842023962,0.0906217073150718,high_school,3,male,1494,2,1.1,1.9,1,5bcd315d0f10750001d7f22e,8116,1,2,77,73,1,fieldSmooth,2,840.536,178.480,289.006,293.502,304.818,NaN,5.007,212.839
35-44,40,0.098716,Hue-7 with Wave-4,,1,0,47.19109842023962,0.0945241490106274,high_school,3,male,1246,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,8833,0,5,77,74,2,fieldSmooth,2,840.536,178.480,289.006,293.502,304.818,NaN,5.007,212.839
35-44,41,0.098716,Hue-3 with Wave-9,,1,0,2.9275678782354664,0.0628679823567098,high_school,3,male,1536,2,1.1,1.9,1,5bcd315d0f10750001d7f22e,6417,1,2,77,75,1,fieldSmooth,2,270.729,146.037,269.763,128.319,543.583,NaN,2.653,353.796
35-44,41,0.098716,Hue-3 with Wave-9,,1,0,2.9275678782354664,0.0707613352862406,high_school,3,male,1103,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,17818,0,1,77,76,2,fieldSmooth,2,270.729,146.037,269.763,128.319,543.583,NaN,2.653,353.796
35-44,42,0.098716,Hue-3 with Wave-6,,1,0,2.9275678782354664,0.0634529897547147,high_school,3,male,1448,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,3397,0,6,77,77,1,fieldSmooth,2,443.575,152.575,288.498,122.828,445.769,NaN,3.152,252.647
35-44,42,0.098716,Hue-3 with Wave-6,,1,0,2.9275678782354664,0.0478359894789852,high_school,3,male,1175,1,1.1,1.9,1,5bcd315d0f10750001d7f22e,14305,0,1,77,78,2,fieldSmooth,2,443.575,152.575,288.498,122.828,445.769,NaN,3.152,252.647
65+,1,0.098716,Hue-5 with Wave-3,,1,0,6.338866799913041,0.0698392211634962,high_school,3,male,689,1,1.1,1.9,1,5c1ffe5295f978000173df84,9050,0,2,75,1,1,fieldSmooth,3,481.626,147.762,265.272,206.112,232.122,NaN,3.068,133.910
65+,1,0.098716,Hue-5 with Wave-3,,1,0,6.338866799913041,0.0534641287771864,high_school,3,male,714,1,1.1,1.9,1,5c1ffe5295f978000173df84,7972,0,6,75,2,2,fieldSmooth,3,481.626,147.762,265.272,206.112,232.122,NaN,3.068,133.910
65+,2,0.098716,Hue-7 with Wave-5,,1,0,55.21606057317763,0.1138367571905811,high_school,3,male,797,1,1.1,1.9,1,5c1ffe5295f978000173df84,6489,0,6,75,3,1,fieldSmooth,3,911.808,186.923,302.480,287.353,361.456,NaN,5.149,318.485
65+,2,0.098716,Hue-7 with Wave-5,,1,0,55.21606057317763,0.0631669449885263,high_school,3,male,636,1,1.1,1.9,1,5c1ffe5295f978000173df84,9497,0,2,75,4,2,fieldSmooth,3,911.808,186.923,302.480,287.353,361.456,NaN,5.149,318.485
65+,3,0.098716,Hue-7 with Wave-3,,1,0,55.21606057317763,0.1019588645452042,high_school,3,male,908,1,1.1,1.9,1,5c1ffe5295f978000173df84,4533,0,5,75,5,1,fieldSmooth,3,688.141,164.722,267.294,284.844,219.755,NaN,4.485,152.245
65+,3,0.098716,Hue-7 with Wave-3,,1,0,55.21606057317763,0.0552177365283706,high_school,3,male,725,1,1.1,1.9,1,5c1ffe5295f978000173df84,4270,0,6,75,6,2,fieldSmooth,3,688.141,164.722,267.294,284.844,219.755,NaN,4.485,152.245
65+,4,0.098716,Hue-5 with Wave-2,,1,0,6.338866799913041,0.0578462425353614,high_school,3,male,828,1,1.1,1.9,1,5c1ffe5295f978000173df84,5092,0,5,75,7,1,fieldSmooth,3,451.776,128.299,231.047,203.757,159.135,NaN,2.609,90.909
65+,4,0.098716,Hue-5 with Wave-2,,1,0,6.338866799913041,0.0804000769842057,high_school,3,male,637,1,1.1,1.9,1,5c1ffe5295f978000173df84,10779,0,1,75,8,2,fieldSmooth,3,451.776,128.299,231.047,203.757,159.135,NaN,2.609,90.909
65+,5,0.098716,Hue-7 with Wave-2,,1,0,55.21606057317763,0.0457058837969452,high_school,3,male,841,1,1.1,1.9,1,5c1ffe5295f978000173df84,12602,0,6,75,9,1,fieldSmooth,3,705.979,159.581,258.960,284.305,159.300,NaN,3.847,186.481
65+,5,0.098716,Hue-7 with Wave-2,,1,0,55.21606057317763,0.1016283837130043,high_school,3,male,657,1,1.1,1.9,1,5c1ffe5295f978000173df84,4558,0,5,75,10,2,fieldSmooth,3,705.979,159.581,258.960,284.305,159.300,NaN,3.847,186.481
65+,8,0.098716,Hue-7 with Wave-8,,1,0,55.21606057317763,0.0838234716938466,high_school,3,male,696,1,1.1,1.9,1,5c1ffe5295f978000173df84,4877,0,4,75,13,1,fieldSmooth,3,1344.987,204.139,334.468,285.741,594.128,NaN,7.502,322.982
65+,8,0.098716,Hue-7 with Wave-8,,1,0,55.21606057317763,0.0791014998618598,high_school,3,male,672,2,1.1,1.9,1,5c1ffe5295f978000173df84,5078,1,3,75,14,2,fieldSmooth,3,1344.987,204.139,334.468,285.741,594.128,NaN,7.502,322.982
65+,10,0.098716,Hue-7 with Wave-1,,1,0,55.21606057317763,0.0734621078789206,high_school,3,male,781,1,1.1,1.9,1,5c1ffe5295f978000173df84,6989,0,4,75,15,1,fieldSmooth,3,807.133,137.083,216.234,279.066,78.153,NaN,3.929,213.984
65+,10,0.098716,Hue-7 with Wave-1,,1,0,55.21606057317763,0.1035780394745873,high_school,3,male,576,1,1.1,1.9,1,5c1ffe5295f978000173df84,5747,0,5,75,16,2,fieldSmooth,3,807.133,137.083,216.234,279.066,78.153,NaN,3.929,213.984
65+,11,0.098716,Hue-5 with Wave-7,,1,0,6.338866799913041,0.0809569893938055,high_school,3,male,785,1,1.1,1.9,1,5c1ffe5295f978000173df84,3068,0,2,75,17,1,fieldSmooth,3,616.923,181.228,316.569,212.954,515.951,NaN,3.091,277.278
65+,11,0.098716,Hue-5 with Wave-7,,1,0,6.338866799913041,0.0709063370484618,high_school,3,male,648,1,1.1,1.9,1,5c1ffe5295f978000173df84,7025,0,5,75,18,2,fieldSmooth,3,616.923,181.228,316.569,212.954,515.951,NaN,3.091,277.278
65+,12,0.098716,Hue-3 with Wave-3,,1,0,51.19148717168969,0.0809492265471935,high_school,3,male,899,1,1.1,1.9,1,5c1ffe5295f978000173df84,7855,0,5,75,19,1,fieldSmooth,3,205.359,132.928,244.836,117.302,217.147,NaN,3.158,183.595
65+,12,0.098716,Hue-3 with Wave-3,,1,0,51.19148717168969,0.1457775649491345,high_school,3,male,622,1,1.1,1.9,1,5c1ffe5295f978000173df84,4070,0,5,75,20,2,fieldSmooth,3,205.359,132.928,244.836,117.302,217.147,NaN,3.158,183.595
65+,13,0.098716,Hue-3 with Wave-7,,1,0,51.19148717168969,0.0799386163888486,high_school,3,male,902,1,1.1,1.9,1,5c1ffe5295f978000173df84,3258,0,5,75,21,1,fieldSmooth,3,356.177,156.908,274.543,137.950,420.006,NaN,4.016,378.320
65+,13,0.098716,Hue-3 with Wave-7,,1,0,51.19148717168969,0.0641984089324869,high_school,3,male,654,1,1.1,1.9,1,5c1ffe5295f978000173df84,4111,0,2,75,22,2,fieldSmooth,3,356.177,156.908,274.543,137.950,420.006,NaN,4.016,378.320
65+,15,0.098716,Hue-7 with Wave-7,,1,0,55.21606057317763,0.0460718026638373,high_school,3,male,742,2,1.1,1.9,1,5c1ffe5295f978000173df84,10528,1,5,75,25,1,fieldSmooth,3,1398.197,197.542,324.033,284.680,509.528,NaN,5.116,334.387
65+,15,0.098716,Hue-7 with Wave-7,,1,0,55.21606057317763,0.0702023129522653,high_school,3,male,617,1,1.1,1.9,1,5c1ffe5295f978000173df84,3019,0,3,75,26,2,fieldSmooth,3,1398.197,197.542,324.033,284.680,509.528,NaN,5.116,334.387
65+,17,0.098716,Hue-5 with Wave-9,,1,0,6.338866799913041,0.0951841752514406,high_school,3,male,869,1,1.1,1.9,1,5c1ffe5295f978000173df84,3017,0,2,75,29,1,fieldSmooth,3,750.869,189.984,330.177,212.058,657.474,NaN,3.149,340.047
65+,17,0.098716,Hue-5 with Wave-9,,1,0,6.338866799913041,0.0653458760876962,high_school,3,male,664,2,1.1,1.9,1,5c1ffe5295f978000173df84,6998,1,3,75,30,2,fieldSmooth,3,750.869,189.984,330.177,212.058,657.474,NaN,3.149,340.047
65+,20,0.098716,Hue-7 with Wave-4,,1,0,55.21606057317763,0.0605813502454164,high_school,3,male,833,1,1.1,1.9,1,5c1ffe5295f978000173df84,8536,0,5,75,35,1,fieldSmooth,3,666.908,178.215,287.889,296.072,301.283,NaN,5.227,234.167
65+,20,0.098716,Hue-7 with Wave-4,,1,0,55.21606057317763,0.0416926660569876,high_school,3,male,616,2,1.1,1.9,1,5c1ffe5295f978000173df84,7650,1,1,75,36,2,fieldSmooth,3,666.908,178.215,287.889,296.072,301.283,NaN,5.227,234.167
65+,21,0.098716,Hue-5 with Wave-1,,1,0,6.338866799913041,0.0997791384375824,high_school,3,male,760,2,1.1,1.9,1,5c1ffe5295f978000173df84,5418,1,2,75,37,1,fieldSmooth,3,450.000,106.153,189.840,205.867,80.448,NaN,1.922,114.023
65+,21,0.098716,Hue-5 with Wave-1,,0,0,6.338866799913041,0.0719866621245214,high_school,3,male,631,0,1.1,1.9,1,5c1ffe5295f978000173df84,8778,-1,2,75,38,2,fieldSmooth,3,450.000,106.153,189.840,205.867,80.448,NaN,1.922,114.023
65+,22,0.098716,Hue-3 with Wave-8,,1,0,51.19148717168969,0.0599321844098721,high_school,3,male,850,2,1.1,1.9,1,5c1ffe5295f978000173df84,3480,1,1,75,39,1,fieldSmooth,3,535.794,149.327,279.771,115.289,467.556,NaN,6.244,376.100
65+,22,0.098716,Hue-3 with Wave-8,,1,0,51.19148717168969,0.1181877887302405,high_school,3,male,599,2,1.1,1.9,1,5c1ffe5295f978000173df84,3144,1,1,75,40,2,fieldSmooth,3,535.794,149.327,279.771,115.289,467.556,NaN,6.244,376.100
65+,23,0.098716,Hue-3 with Wave-9,,1,0,51.19148717168969,0.0904177554570246,high_school,3,male,814,1,1.1,1.9,1,5c1ffe5295f978000173df84,4452,0,4,75,41,1,fieldSmooth,3,308.589,161.190,286.239,134.699,512.931,NaN,3.295,476.254
65+,23,0.098716,Hue-3 with Wave-9,,1,0,51.19148717168969,0.0889658045428346,high_school,3,male,633,1,1.1,1.9,1,5c1ffe5295f978000173df84,4706,0,2,75,42,2,fieldSmooth,3,308.589,161.190,286.239,134.699,512.931,NaN,3.295,476.254
65+,25,0.098716,Hue-3 with Wave-2,,1,0,51.19148717168969,0.1002097152399655,high_school,3,male,780,1,1.1,1.9,1,5c1ffe5295f978000173df84,6240,0,1,75,45,1,fieldSmooth,3,205.377,114.936,214.506,97.794,147.665,NaN,2.288,180.704
65+,25,0.098716,Hue-3 with Wave-2,,1,0,51.19148717168969,0.0934224670957024,high_school,3,male,601,2,1.1,1.9,1,5c1ffe5295f978000173df84,9341,1,4,75,46,2,fieldSmooth,3,205.377,114.936,214.506,97.794,147.665,NaN,2.288,180.704
65+,26,0.098716,Hue-7 with Wave-0,,1,0,55.21606057317763,0.0631178651219314,high_school,3,male,783,1,1.1,1.9,1,5c1ffe5295f978000173df84,8925,0,2,75,47,1,fieldSmooth,3,885.476,135.098,173.278,278.089,35.474,NaN,3.968,123.726
65+,26,0.098716,Hue-7 with Wave-0,,1,0,55.21606057317763,0.1154821838119612,high_school,3,male,669,1,1.1,1.9,1,5c1ffe5295f978000173df84,2114,0,3,75,48,2,fieldSmooth,3,885.476,135.098,173.278,278.089,35.474,NaN,3.968,123.726
65+,27,0.098716,Hue-5 with Wave-6,,1,0,6.338866799913041,0.0842250305806992,high_school,3,male,788,1,1.1,1.9,1,5c1ffe5295f978000173df84,12728,0,2,75,49,1,fieldSmooth,3,446.658,171.254,297.325,227.267,441.538,NaN,3.258,178.270
65+,27,0.098716,Hue-5 with Wave-6,,1,0,6.338866799913041,0.0467336621671589,high_school,3,male,666,1,1.1,1.9,1,5c1ffe5295f978000173df84,5583,0,6,75,50,2,fieldSmooth,3,446.658,171.254,297.325,227.267,441.538,NaN,3.258,178.270
65+,29,0.098716,Hue-5 with Wave-0,,1,0,6.338866799913041,0.0844247652651562,high_school,3,male,822,1,1.1,1.9,1,5c1ffe5295f978000173df84,8792,0,4,75,53,1,fieldSmooth,3,347.926,85.831,114.115,193.291,20.296,NaN,2.236,75.453
65+,29,0.098716,Hue-5 with Wave-0,,1,0,6.338866799913041,0.0987007567030328,high_school,3,male,612,1,1.1,1.9,1,5c1ffe5295f978000173df84,4903,0,1,75,54,2,fieldSmooth,3,347.926,85.831,114.115,193.291,20.296,NaN,2.236,75.453
65+,31,0.098716,Hue-5 with Wave-8,,1,0,6.338866799913041,0.0843657627916273,high_school,3,male,727,1,1.1,1.9,1,5c1ffe5295f978000173df84,4027,0,2,75,57,1,fieldSmooth,3,996.204,171.604,312.243,206.526,602.400,NaN,7.046,166.495
65+,31,0.098716,Hue-5 with Wave-8,,1,0,6.338866799913041,0.1187879001623623,high_school,3,male,634,1,1.1,1.9,1,5c1ffe5295f978000173df84,2825,0,1,75,58,2,fieldSmooth,3,996.204,171.604,312.243,206.526,602.400,NaN,7.046,166.495
65+,32,0.098716,Hue-3 with Wave-1,,1,0,51.19148717168969,0.0628297927417523,high_school,3,male,855,2,1.1,1.9,1,5c1ffe5295f978000173df84,8309,1,4,75,59,1,fieldSmooth,3,67.485,103.827,186.015,142.478,77.417,NaN,1.246,122.612
65+,32,0.098716,Hue-3 with Wave-1,,1,0,51.19148717168969,0.0527230462385961,high_school,3,male,681,2,1.1,1.9,1,5c1ffe5295f978000173df84,12223,1,6,75,60,2,fieldSmooth,3,67.485,103.827,186.015,142.478,77.417,NaN,1.246,122.612
65+,33,0.098716,Hue-3 with Wave-4,,1,0,51.19148717168969,0.1077302580439266,high_school,3,male,859,1,1.1,1.9,1,5c1ffe5295f978000173df84,8321,0,2,75,61,1,fieldSmooth,3,319.664,147.352,262.959,135.643,279.727,NaN,4.606,239.823
65+,33,0.098716,Hue-3 with Wave-4,,1,0,51.19148717168969,0.0691674121556384,high_school,3,male,668,1,1.1,1.9,1,5c1ffe5295f978000173df84,3081,0,3,75,62,2,fieldSmooth,3,319.664,147.352,262.959,135.643,279.727,NaN,4.606,239.823
65+,35,0.098716,Hue-5 with Wave-5,,1,0,6.338866799913041,0.0643746447028361,high_school,3,male,848,2,1.1,1.9,1,5c1ffe5295f978000173df84,12290,1,6,75,63,1,fieldSmooth,3,587.416,168.789,295.662,223.554,374.563,NaN,3.570,179.123
65+,35,0.098716,Hue-5 with Wave-5,,1,0,6.338866799913041,0.0879937063401037,high_school,3,male,624,2,1.1,1.9,1,5c1ffe5295f978000173df84,8387,1,3,75,64,2,fieldSmooth,3,587.416,168.789,295.662,223.554,374.563,NaN,3.570,179.123
65+,36,0.098716,Hue-5 with Wave-4,,1,0,6.338866799913041,0.0483314134964165,high_school,3,male,850,2,1.1,1.9,1,5c1ffe5295f978000173df84,9843,1,2,75,65,1,fieldSmooth,3,501.474,159.432,284.105,207.417,307.889,NaN,4.388,199.265
65+,36,0.098716,Hue-5 with Wave-4,,1,0,6.338866799913041,0.070082544947277,high_school,3,male,630,1,1.1,1.9,1,5c1ffe5295f978000173df84,12504,0,4,75,66,2,fieldSmooth,3,501.474,159.432,284.105,207.417,307.889,NaN,4.388,199.265
65+,37,0.098716,Hue-3 with Wave-5,,1,0,51.19148717168969,0.0892996222719349,high_school,3,male,843,1,1.1,1.9,1,5c1ffe5295f978000173df84,7677,0,4,75,67,1,fieldSmooth,3,123.529,146.939,262.363,124.419,328.046,NaN,3.492,296.869
65+,37,0.098716,Hue-3 with Wave-5,,1,0,51.19148717168969,0.061930957631356,high_school,3,male,658,1,1.1,1.9,1,5c1ffe5295f978000173df84,5229,0,2,75,68,2,fieldSmooth,3,123.529,146.939,262.363,124.419,328.046,NaN,3.492,296.869
65+,39,0.098716,Hue-7 with Wave-9,,1,0,55.21606057317763,0.1067053063292222,high_school,3,male,860,2,1.1,1.9,1,5c1ffe5295f978000173df84,8804,1,4,75,71,1,fieldSmooth,3,1480.065,210.478,337.064,299.333,643.006,NaN,5.313,372.923
65+,39,0.098716,Hue-7 with Wave-9,,1,0,55.21606057317763,0.0562930200590377,high_school,3,male,662,1,1.1,1.9,1,5c1ffe5295f978000173df84,4617,0,6,75,72,2,fieldSmooth,3,1480.065,210.478,337.064,299.333,643.006,NaN,5.313,372.923
65+,40,0.098716,Hue-7 with Wave-6,,1,0,55.21606057317763,0.0548013444321342,high_school,3,male,889,1,1.1,1.9,1,5c1ffe5295f978000173df84,5822,0,3,75,73,1,fieldSmooth,3,1093.861,188.836,306.448,284.577,424.808,NaN,4.849,334.513
65+,40,0.098716,Hue-7 with Wave-6,,1,0,55.21606057317763,0.0687680756112704,high_school,3,male,740,1,1.1,1.9,1,5c1ffe5295f978000173df84,6274,0,3,75,74,2,fieldSmooth,3,1093.861,188.836,306.448,284.577,424.808,NaN,4.849,334.513
65+,41,0.098716,Hue-3 with Wave-0,,1,0,51.19148717168969,0.0672802089664143,high_school,3,male,617,1,1.1,1.9,1,5c1ffe5295f978000173df84,4184,0,4,75,75,1,fieldSmooth,3,148.467,69.494,95.114,101.633,24.514,NaN,1.095,62.963
65+,41,0.098716,Hue-3 with Wave-0,,0,0,51.19148717168969,0.0786464444634995,high_school,3,male,579,0,1.1,1.9,1,5c1ffe5295f978000173df84,8693,-1,5,75,76,2,fieldSmooth,3,148.467,69.494,95.114,101.633,24.514,NaN,1.095,62.963
65+,42,0.098716,Hue-3 with Wave-6,,1,0,51.19148717168969,0.0661919574992745,high_school,3,male,806,2,1.1,1.9,1,5c1ffe5295f978000173df84,7031,1,3,75,77,1,fieldSmooth,3,409.339,157.556,281.828,123.735,404.102,NaN,4.125,368.088
65+,42,0.098716,Hue-3 with Wave-6,,1,0,51.19148717168969,0.0463159949091953,high_school,3,male,621,1,1.1,1.9,1,5c1ffe5295f978000173df84,10094,0,2,75,78,2,fieldSmooth,3,409.339,157.556,281.828,123.735,404.102,NaN,4.125,368.088
,2,0.098716,Hue-5 with Wave-2,,1,0,58.04611872476544,0.0880675989568411,,2,,777,1,1.1,1.9,1,63e5872c841f61b1309e1d18,11944,0,5,78,3,1,fieldSmooth,4,425.553,135.011,238.192,212.069,152.904,NaN,3.297,159.800
,2,0.098716,Hue-5 with Wave-2,,1,0,58.04611872476544,0.0402041006721991,,2,,648,2,1.1,1.9,1,63e5872c841f61b1309e1d18,15717,1,4,78,4,2,fieldSmooth,4,425.553,135.011,238.192,212.069,152.904,NaN,3.297,159.800
,3,0.098716,Hue-5 with Wave-8,,1,0,58.04611872476544,0.0819497587057588,,2,,787,2,1.1,1.9,1,63e5872c841f61b1309e1d18,12149,1,5,78,5,1,fieldSmooth,4,1183.132,177.842,318.570,211.949,574.445,NaN,7.217,269.321
,3,0.098716,Hue-5 with Wave-8,,1,0,58.04611872476544,0.0286365184885878,,2,,650,1,1.1,1.9,1,63e5872c841f61b1309e1d18,38026,0,2,78,6,2,fieldSmooth,4,1183.132,177.842,318.570,211.949,574.445,NaN,7.217,269.321
,4,0.098716,Hue-7 with Wave-5,,1,0,46.23697306705098,0.0672206640808119,,2,,655,1,1.1,1.9,1,63e5872c841f61b1309e1d18,5510,0,1,78,7,1,fieldSmooth,4,1026.350,187.724,302.267,294.441,357.765,NaN,5.276,326.825
,4,0.098716,Hue-7 with Wave-5,,1,0,46.23697306705098,0.057683671230256,,2,,635,1,1.1,1.9,1,63e5872c841f61b1309e1d18,6519,0,6,78,8,2,fieldSmooth,4,1026.350,187.724,302.267,294.441,357.765,NaN,5.276,326.825
,5,0.098716,Hue-5 with Wave-1,,1,0,58.04611872476544,0.1120554535321714,,2,,670,2,1.1,1.9,1,63e5872c841f61b1309e1d18,9382,1,5,78,9,1,fieldSmooth,4,49.361,114.634,199.953,201.547,79.233,NaN,1.762,172.941
,5,0.098716,Hue-5 with Wave-1,,1,0,58.04611872476544,0.0970991307540736,,2,,583,2,1.1,1.9,1,63e5872c841f61b1309e1d18,13919,1,4,78,10,2,fieldSmooth,4,49.361,114.634,199.953,201.547,79.233,NaN,1.762,172.941
,6,0.098716,Hue-3 with Wave-8,,1,0,2.533162746773119,0.0867987646566191,,2,,797,1,1.1,1.9,1,63e5872c841f61b1309e1d18,12318,0,4,78,11,1,fieldSmooth,4,469.064,155.272,293.055,118.715,556.471,NaN,6.517,259.593
,6,0.098716,Hue-3 with Wave-8,,1,0,2.533162746773119,0.1059525209334199,,2,,597,1,1.1,1.9,1,63e5872c841f61b1309e1d18,27175,0,5,78,12,2,fieldSmooth,4,469.064,155.272,293.055,118.715,556.471,NaN,6.517,259.593
,9,0.098716,Hue-3 with Wave-9,,1,0,2.533162746773119,0.0673679373430192,,2,,700,1,1.1,1.9,1,63e5872c841f61b1309e1d18,3173,0,5,78,17,1,fieldSmooth,4,270.262,145.971,269.758,128.657,544.660,NaN,2.653,353.004
,9,0.098716,Hue-3 with Wave-9,,1,0,2.533162746773119,0.1080275082093421,,2,,589,1,1.1,1.9,1,63e5872c841f61b1309e1d18,12761,0,4,78,18,2,fieldSmooth,4,270.262,145.971,269.758,128.657,544.660,NaN,2.653,353.004
,10,0.098716,Hue-3 with Wave-1,,1,0,2.533162746773119,0.0840871588350259,,2,,634,2,1.1,1.9,1,63e5872c841f61b1309e1d18,5587,1,4,78,19,1,fieldSmooth,4,183.928,80.122,165.823,103.503,79.851,NaN,0.356,45.640
,10,0.098716,Hue-3 with Wave-1,,1,0,2.533162746773119,0.1138596270674343,,2,,565,2,1.1,1.9,1,63e5872c841f61b1309e1d18,5113,1,4,78,20,2,fieldSmooth,4,183.928,80.122,165.823,103.503,79.851,NaN,0.356,45.640
,11,0.098716,Hue-5 with Wave-7,,1,0,58.04611872476544,0.0929750549648809,,2,,708,1,1.1,1.9,1,63e5872c841f61b1309e1d18,28253,0,2,78,21,1,fieldSmooth,4,618.943,184.083,310.531,223.507,491.349,NaN,4.110,304.518
,11,0.098716,Hue-5 with Wave-7,,1,0,58.04611872476544,0.1533214047310082,,2,,581,1,1.1,1.9,1,63e5872c841f61b1309e1d18,4841,0,4,78,22,2,fieldSmooth,4,618.943,184.083,310.531,223.507,491.349,NaN,4.110,304.518
,12,0.098716,Hue-3 with Wave-4,,1,0,2.533162746773119,0.0884676610268071,,2,,757,2,1.1,1.9,1,63e5872c841f61b1309e1d18,29961,1,6,78,23,1,fieldSmooth,4,392.239,135.449,264.887,120.333,302.778,NaN,5.410,127.346
,12,0.098716,Hue-3 with Wave-4,,1,0,2.533162746773119,0.0561239609834198,,2,,567,2,1.1,1.9,1,63e5872c841f61b1309e1d18,44705,1,3,78,24,2,fieldSmooth,4,392.239,135.449,264.887,120.333,302.778,NaN,5.410,127.346
,13,0.098716,Hue-3 with Wave-3,,1,0,2.533162746773119,0.0693247179363021,,2,,707,1,1.1,1.9,1,63e5872c841f61b1309e1d18,18766,0,3,78,25,1,fieldSmooth,4,153.594,124.316,237.151,134.009,220.161,NaN,1.620,113.553
