age,blockNum,center,colormap,completionCode,correct,correlation,currentOffsets,distance,education,engagementCorrect,gender,generationTime,modelChoice,noiseAmplitude,noisePerturb,noisePerturbCount,prolificId,responseTime,selectedDecoyType,selection,stimulusCorrect,stimulusNum,trialNum,vis,subjectid
,34,0.098716,Hue-7 with Wave-3,,1,0,38.34518341957471,0.0587202878927508,,3,,1102,1,1.1,1.9,1,6750b01b6884189e0a7008f4,13758,0,5,76,61,1,fieldSmooth,16
,34,0.098716,Hue-7 with Wave-3,,1,0,38.34518341957471,0.0655881175438275,,3,,898,2,1.1,1.9,1,6750b01b6884189e0a7008f4,3206,1,4,76,62,2,fieldSmooth,16
,35,0.098716,Hue-5 with Wave-5,,1,0,38.32661713785433,0.0476793050938884,,3,,1096,2,1.1,1.9,1,6750b01b6884189e0a7008f4,3375,1,5,76,63,1,fieldSmooth,16
,35,0.098716,Hue-5 with Wave-5,,1,0,38.32661713785433,0.0632986024337961,,3,,967,1,1.1,1.9,1,6750b01b6884189e0a7008f4,4216,0,6,76,64,2,fieldSmooth,16
,36,0.098716,Hue-7 with Wave-4,,1,0,38.34518341957471,0.1332668427316008,,3,,1069,1,1.1,1.9,1,6750b01b6884189e0a7008f4,12139,0,1,76,65,1,fieldSmooth,16
,36,0.098716,Hue-7 with Wave-4,,1,0,38.34518341957471,0.1271416661782121,,3,,982,2,1.1,1.9,1,6750b01b6884189e0a7008f4,7992,1,2,76,66,2,fieldSmooth,16
,37,0.098716,Hue-3 with Wave-9,,1,0,34.99153910233089,0.0830517943975702,,3,,1010,2,1.1,1.9,1,6750b01b6884189e0a7008f4,6374,1,1,76,67,1,fieldSmooth,16
,37,0.098716,Hue-3 with Wave-9,,1,0,34.99153910233089,0.076797110484932,,3,,940,1,1.1,1.9,1,6750b01b6884189e0a7008f4,17333,0,3,76,68,2,fieldSmooth,16
,38,0.098716,Hue-5 with Wave-3,,1,0,38.32661713785433,0.1598440519851889,,3,,1015,1,1.1,1.9,1,6750b01b6884189e0a7008f4,7210,0,4,76,69,1,fieldSmooth,16
,38,0.098716,Hue-5 with Wave-3,,1,0,38.32661713785433,0.0468770787935453,,3,,915,2,1.1,1.9,1,6750b01b6884189e0a7008f4,4744,1,1,76,70,2,fieldSmooth,16
,39,0.098716,Hue-3 with Wave-8,,1,0,34.99153910233089,0.0747006449028909,,3,,1074,1,1.1,1.9,1,6750b01b6884189e0a7008f4,7910,0,2,76,71,1,fieldSmooth,16
,39,0.098716,Hue-3 with Wave-8,,1,0,34.99153910233089,0.0526093670792792,,3,,1056,1,1.1,1.9,1,6750b01b6884189e0a7008f4,12972,0,3,76,72,2,fieldSmooth,16
,40,0.098716,Hue-3 with Wave-4,,1,0,34.99153910233089,0.0536087397369398,,3,,1151,2,1.1,1.9,1,6750b01b6884189e0a7008f4,7684,1,6,76,73,1,fieldSmooth,16
,40,0.098716,Hue-3 with Wave-4,,1,0,34.99153910233089,0.0763031913640445,,3,,836,1,1.1,1.9,1,6750b01b6884189e0a7008f4,9800,0,4,76,74,2,fieldSmooth,16
,41,0.098716,Hue-0 with Wave-9,,1,0,0.0,0.0509366137026921,,3,,985,1,1.1,1.9,1,6750b01b6884189e0a7008f4,11593,0,6,76,75,1,fieldSmooth,16
,41,0.098716,Hue-0 with Wave-9,,1,0,0.0,0.0552925650788047,,3,,966,1,1.1,1.9,1,6750b01b6884189e0a7008f4,27776,0,6,76,76,2,fieldSmooth,16
,42,0.098716,Hue-5 with Wave-7,,1,0,38.32661713785433,0.0677325411423954,,3,,1005,2,1.1,1.9,1,6750b01b6884189e0a7008f4,4573,1,5,76,77,1,fieldSmooth,16
,42,0.098716,Hue-5 with Wave-7,,1,0,38.32661713785433,0.0421602683274146,,3,,960,1,1.1,1.9,1,6750b01b6884189e0a7008f4,1975,0,5,76,78,2,fieldSmooth,16
,1,0.098716,Hue-7 with Wave-4,,1,0,43.2083663007529,0.1052696947529462,,3,,854,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,28300,0,5,78,1,1,fieldSmooth,17
,1,0.098716,Hue-7 with Wave-4,,1,0,43.2083663007529,0.0786043816902697,,3,,892,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,81643,1,6,78,2,2,fieldSmooth,17
,2,0.098716,Hue-0 with Wave-2,,1,0,0.0,0.0864044130429002,,3,,454,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,16837,1,4,78,3,1,fieldSmooth,17
,2,0.098716,Hue-0 with Wave-2,,1,0,0.0,0.106319271998213,,3,,433,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,75730,1,3,78,4,2,fieldSmooth,17
,4,0.098716,Hue-5 with Wave-6,,1,0,45.45701945805349,0.0421256158510711,,3,,537,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,24141,0,4,78,5,1,fieldSmooth,17
,4,0.098716,Hue-5 with Wave-6,,1,0,45.45701945805349,0.0456860745904174,,3,,551,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,13320,1,5,78,6,2,fieldSmooth,17
,5,0.098716,Hue-7 with Wave-8,,1,0,43.2083663007529,0.0599423243828568,,3,,593,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,51188,1,5,78,7,1,fieldSmooth,17
,5,0.098716,Hue-7 with Wave-8,,1,0,43.2083663007529,0.0859349335433179,,3,,463,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,20117,0,5,78,8,2,fieldSmooth,17
,6,0.098716,Hue-7 with Wave-0,,1,0,43.2083663007529,0.0873213467177003,,3,,524,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,21877,0,6,78,9,1,fieldSmooth,17
,6,0.098716,Hue-7 with Wave-0,,1,0,43.2083663007529,0.1075082786978833,,3,,473,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,12568,0,5,78,10,2,fieldSmooth,17
,7,0.098716,Hue-0 with Wave-4,,1,0,0.0,0.0474086542521006,,3,,540,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,30853,1,3,78,11,1,fieldSmooth,17
,7,0.098716,Hue-0 with Wave-4,,1,0,0.0,0.067998870112078,,3,,485,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,41287,0,4,78,12,2,fieldSmooth,17
,8,0.098716,Hue-3 with Wave-8,,1,0,47.03780870087931,0.0593382232814405,,3,,538,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,31173,0,1,78,13,1,fieldSmooth,17
,8,0.098716,Hue-3 with Wave-8,,1,0,47.03780870087931,0.0612324712391638,,3,,485,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,17194,0,1,78,14,2,fieldSmooth,17
,9,0.098716,Hue-3 with Wave-5,,1,0,47.03780870087931,0.0717096560707721,,3,,549,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,34394,0,1,78,15,1,fieldSmooth,17
,9,0.098716,Hue-3 with Wave-5,,1,0,47.03780870087931,0.1168001148450919,,3,,471,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,16860,1,6,78,16,2,fieldSmooth,17
,10,0.098716,Hue-7 with Wave-2,,1,0,43.2083663007529,0.0717264198671728,,3,,537,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,24804,1,2,78,17,1,fieldSmooth,17
,10,0.098716,Hue-7 with Wave-2,,1,0,43.2083663007529,0.0452713735903812,,3,,497,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,52751,1,1,78,18,2,fieldSmooth,17
,11,0.098716,Hue-3 with Wave-3,,1,0,47.03780870087931,0.0660494835989549,,3,,533,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,26553,0,3,78,19,1,fieldSmooth,17
,11,0.098716,Hue-3 with Wave-3,,1,0,47.03780870087931,0.0527939299456245,,3,,510,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,29723,1,1,78,20,2,fieldSmooth,17
,12,0.098716,Hue-0 with Wave-1,,1,0,0.0,0.0546534301856607,,3,,533,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,7732,1,1,78,21,1,fieldSmooth,17
,12,0.098716,Hue-0 with Wave-1,,1,0,0.0,0.0959408260957772,,3,,447,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,7578,1,6,78,22,2,fieldSmooth,17
,14,0.098716,Hue-5 with Wave-0,,1,0,45.45701945805349,0.0695857140445903,,3,,485,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,81741,0,4,78,23,1,fieldSmooth,17
,14,0.098716,Hue-5 with Wave-0,,1,0,45.45701945805349,0.1184644888598934,,3,,437,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,12429,0,6,78,24,2,fieldSmooth,17
,15,0.098716,Hue-7 with Wave-7,,1,0,43.2083663007529,0.0586892747771031,,3,,544,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,13443,1,1,78,25,1,fieldSmooth,17
,15,0.098716,Hue-7 with Wave-7,,1,0,43.2083663007529,0.072591704966076,,3,,496,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,18991,1,1,78,26,2,fieldSmooth,17
,16,0.098716,Hue-5 with Wave-1,,1,0,45.45701945805349,0.0957873121473566,,3,,505,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,15354,1,4,78,27,1,fieldSmooth,17
,16,0.098716,Hue-5 with Wave-1,,1,0,45.45701945805349,0.0985951634929536,,3,,436,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,13026,1,4,78,28,2,fieldSmooth,17
,17,0.098716,Hue-0 with Wave-7,,1,0,0.0,0.1024889565146313,,3,,492,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,9837,1,2,78,29,1,fieldSmooth,17
,17,0.098716,Hue-0 with Wave-7,,1,0,0.0,0.0946030735394722,,3,,479,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,18934,0,1,78,30,2,fieldSmooth,17
,18,0.098716,Hue-7 with Wave-9,,1,0,43.2083663007529,0.1040148713470805,,3,,506,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,16430,0,4,78,31,1,fieldSmooth,17
,18,0.098716,Hue-7 with Wave-9,,1,0,43.2083663007529,0.0850788092159268,,3,,506,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,50849,0,5,78,32,2,fieldSmooth,17
,19,0.098716,Hue-7 with Wave-3,,1,0,43.2083663007529,0.1252171972668586,,3,,515,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,9967,0,2,78,33,1,fieldSmooth,17
,19,0.098716,Hue-7 with Wave-3,,1,0,43.2083663007529,0.0753912460932992,,3,,483,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,22626,0,6,78,34,2,fieldSmooth,17
,20,0.098716,Hue-3 with Wave-9,,1,0,47.03780870087931,0.1106612159718012,,3,,525,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,32309,0,2,78,35,1,fieldSmooth,17
,20,0.098716,Hue-3 with Wave-9,,1,0,47.03780870087931,0.057578425899613,,3,,504,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,6927,0,3,78,36,2,fieldSmooth,17
,21,0.098716,Hue-5 with Wave-4,,1,0,45.45701945805349,0.0884601263847835,,3,,539,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,6065,0,6,78,37,1,fieldSmooth,17
,21,0.098716,Hue-5 with Wave-4,,1,0,45.45701945805349,0.0858074353903704,,3,,458,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,8721,0,2,78,38,2,fieldSmooth,17
,22,0.098716,Hue-0 with Wave-3,,1,0,0.0,0.0690467390038582,,3,,547,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,11869,0,5,78,39,1,fieldSmooth,17
,22,0.098716,Hue-0 with Wave-3,,1,0,0.0,0.0502477047244659,,3,,455,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,24993,1,6,78,40,2,fieldSmooth,17
,23,0.098716,Hue-3 with Wave-2,,1,0,47.03780870087931,0.0670891636339681,,3,,546,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,11577,1,4,78,41,1,fieldSmooth,17
,23,0.098716,Hue-3 with Wave-2,,1,0,47.03780870087931,0.0897917411358353,,3,,493,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,15076,0,2,78,42,2,fieldSmooth,17
,24,0.098716,Hue-7 with Wave-5,,1,0,43.2083663007529,0.1288662265356406,,3,,491,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,6411,0,6,78,43,1,fieldSmooth,17
,24,0.098716,Hue-7 with Wave-5,,1,0,43.2083663007529,0.0553031578895954,,3,,477,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,11734,0,3,78,44,2,fieldSmooth,17
,25,0.098716,Hue-0 with Wave-5,,1,0,0.0,0.0551490918352742,,3,,512,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,12498,1,6,78,45,1,fieldSmooth,17
,25,0.098716,Hue-0 with Wave-5,,1,0,0.0,0.064776980201432,,3,,440,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,17934,1,4,78,46,2,fieldSmooth,17
,26,0.098716,Hue-5 with Wave-5,,1,0,45.45701945805349,0.0854935436878851,,3,,566,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,7717,0,2,78,47,1,fieldSmooth,17
,26,0.098716,Hue-5 with Wave-5,,1,0,45.45701945805349,0.1228834003690042,,3,,489,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,14377,1,6,78,48,2,fieldSmooth,17
,27,0.098716,Hue-5 with Wave-7,,1,0,45.45701945805349,0.1195745558755067,,3,,516,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,19278,0,3,78,49,1,fieldSmooth,17
,27,0.098716,Hue-5 with Wave-7,,1,0,45.45701945805349,0.061941986687323,,3,,485,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,9424,0,4,78,50,2,fieldSmooth,17
,28,0.098716,Hue-3 with Wave-0,,1,0,47.03780870087931,0.0595061444771759,,3,,524,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,11414,1,2,78,51,1,fieldSmooth,17
,28,0.098716,Hue-3 with Wave-0,,1,0,47.03780870087931,0.0696931167635115,,3,,448,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,6954,1,6,78,52,2,fieldSmooth,17
,29,0.098716,Hue-5 with Wave-8,,1,0,45.45701945805349,0.0676771798615937,,3,,540,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,5473,0,1,78,53,1,fieldSmooth,17
,29,0.098716,Hue-5 with Wave-8,,1,0,45.45701945805349,0.1136696967767409,,3,,434,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,4386,1,5,78,54,2,fieldSmooth,17
,30,0.098716,Hue-5 with Wave-3,,1,0,45.45701945805349,0.0666166721766707,,3,,540,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,18540,0,4,78,55,1,fieldSmooth,17
,30,0.098716,Hue-5 with Wave-3,,1,0,45.45701945805349,0.070966049506351,,3,,478,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,21563,0,6,78,56,2,fieldSmooth,17
,31,0.098716,Hue-7 with Wave-6,,1,0,43.2083663007529,0.0494655743845919,,3,,555,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,8260,0,1,78,57,1,fieldSmooth,17
,31,0.098716,Hue-7 with Wave-6,,1,0,43.2083663007529,0.0947693103024254,,3,,494,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,7563,1,4,78,58,2,fieldSmooth,17
,32,0.098716,Hue-3 with Wave-7,,1,0,47.03780870087931,0.0820677827743299,,3,,525,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,9960,0,2,78,59,1,fieldSmooth,17
,32,0.098716,Hue-3 with Wave-7,,1,0,47.03780870087931,0.0694678728427051,,3,,498,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,19931,0,2,78,60,2,fieldSmooth,17
,33,0.098716,Hue-0 with Wave-9,,1,0,0.0,0.1038926589096183,,3,,451,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,15431,1,6,78,61,1,fieldSmooth,17
,33,0.098716,Hue-0 with Wave-9,,1,0,0.0,0.0794820960416364,,3,,456,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,14764,0,6,78,62,2,fieldSmooth,17
,34,0.098716,Hue-3 with Wave-4,,1,0,47.03780870087931,0.0453780736908002,,3,,567,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,15970,0,5,78,63,1,fieldSmooth,17
,34,0.098716,Hue-3 with Wave-4,,1,0,47.03780870087931,0.0648715368238838,,3,,482,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,13824,1,1,78,64,2,fieldSmooth,17
,35,0.098716,Hue-0 with Wave-8,,1,0,0.0,0.0643782184914176,,3,,558,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,25690,1,5,78,65,1,fieldSmooth,17
,35,0.098716,Hue-0 with Wave-8,,1,0,0.0,0.0883997982554272,,3,,440,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,7922,0,2,78,66,2,fieldSmooth,17
,36,0.098716,Hue-3 with Wave-6,,1,0,47.03780870087931,0.0581710357790243,,3,,519,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,17233,0,2,78,67,1,fieldSmooth,17
,36,0.098716,Hue-3 with Wave-6,,1,0,47.03780870087931,0.0524718008687919,,3,,494,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,9418,0,4,78,68,2,fieldSmooth,17
,37,0.098716,Hue-0 with Wave-6,,1,0,0.0,0.2029807899530812,,3,,450,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,34050,0,2,78,69,1,fieldSmooth,17
,37,0.098716,Hue-0 with Wave-6,,1,0,0.0,0.0758873842462392,,3,,506,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,11057,0,4,78,70,2,fieldSmooth,17
,38,0.098716,Hue-5 with Wave-2,,1,0,45.45701945805349,0.1067967423282476,,3,,472,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,4779,0,6,78,71,1,fieldSmooth,17
,38,0.098716,Hue-5 with Wave-2,,1,0,45.45701945805349,0.0883935323193546,,3,,500,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,9792,0,4,78,72,2,fieldSmooth,17
,39,0.098716,Hue-5 with Wave-9,,1,0,45.45701945805349,0.1030738396232025,,3,,526,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,15979,0,4,78,73,1,fieldSmooth,17
,39,0.098716,Hue-5 with Wave-9,,1,0,45.45701945805349,0.0474232672353489,,3,,495,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,10300,1,5,78,74,2,fieldSmooth,17
,41,0.098716,Hue-7 with Wave-1,,1,0,43.2083663007529,0.0887081550258472,,3,,516,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,11866,0,4,78,75,1,fieldSmooth,17
,41,0.098716,Hue-7 with Wave-1,,1,0,43.2083663007529,0.1233110903775489,,3,,459,1,1.1,1.9,1,677d6b29b44ccabd2fce33cb,8555,0,3,78,76,2,fieldSmooth,17
,42,0.098716,Hue-3 with Wave-1,,1,0,47.03780870087931,0.0833824071160533,,3,,502,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,12197,1,5,78,77,1,fieldSmooth,17
,42,0.098716,Hue-3 with Wave-1,,1,0,47.03780870087931,0.0918599134069964,,3,,453,2,1.1,1.9,1,677d6b29b44ccabd2fce33cb,3864,1,2,78,78,2,fieldSmooth,17
,1,0.098716,Hue-5 with Wave-2,,1,0,11.881592201783736,0.0865892156227242,,3,,470,2,1.1,1.9,1,6785b7dd6705050739feb0ad,32774,1,1,78,1,1,fieldSmooth,18
,1,0.098716,Hue-5 with Wave-2,,1,0,11.881592201783736,0.0570527168111271,,3,,494,2,1.1,1.9,1,6785b7dd6705050739feb0ad,9405,1,1,78,2,2,fieldSmooth,18
,2,0.098716,Hue-3 with Wave-0,,1,0,38.77679613852778,0.1202005108673202,,3,,506,1,1.1,1.9,1,6785b7dd6705050739feb0ad,21435,0,6,78,3,1,fieldSmooth,18
,2,0.098716,Hue-3 with Wave-0,,1,0,38.77679613852778,0.0909823192012093,,3,,470,1,1.1,1.9,1,6785b7dd6705050739feb0ad,5024,0,2,78,4,2,fieldSmooth,18
,3,0.098716,Hue-7 with Wave-5,,1,0,18.60968644876608,0.0623191424814321,,3,,538,1,1.1,1.9,1,6785b7dd6705050739feb0ad,10679,0,2,78,5,1,fieldSmooth,18
,3,0.098716,Hue-7 with Wave-5,,1,0,18.60968644876608,0.0890469151067716,,3,,448,1,1.1,1.9,1,6785b7dd6705050739feb0ad,10499,0,2,78,6,2,fieldSmooth,18
,4,0.098716,Hue-0 with Wave-1,,1,0,0.0,0.0840673605641724,,3,,487,2,1.1,1.9,1,6785b7dd6705050739feb0ad,8170,1,5,78,7,1,fieldSmooth,18
,4,0.098716,Hue-0 with Wave-1,,1,0,0.0,0.0841109771435017,,3,,354,2,1.1,1.9,1,6785b7dd6705050739feb0ad,4561,1,3,78,8,2,fieldSmooth,18
,5,0.098716,Hue-0 with Wave-6,,1,0,0.0,0.0914571938553811,,3,,400,1,1.1,1.9,1,6785b7dd6705050739feb0ad,12060,0,4,78,9,1,fieldSmooth,18
,5,0.098716,Hue-0 with Wave-6,,1,0,0.0,0.0777812879165774,,3,,429,1,1.1,1.9,1,6785b7dd6705050739feb0ad,12705,0,4,78,10,2,fieldSmooth,18
,6,0.098716,Hue-5 with Wave-1,,1,0,11.881592201783736,0.1517081269119446,,3,,462,2,1.1,1.9,1,6785b7dd6705050739feb0ad,3712,1,3,78,11,1,fieldSmooth,18
,6,0.098716,Hue-5 with Wave-1,,1,0,11.881592201783736,0.0815989379572491,,3,,415,2,1.1,1.9,1,6785b7dd6705050739feb0ad,5438,1,2,78,12,2,fieldSmooth,18
,7,0.098716,Hue-0 with Wave-8,,1,0,0.0,0.0695764269532083,,3,,495,1,1.1,1.9,1,6785b7dd6705050739feb0ad,15805,0,4,78,13,1,fieldSmooth,18
,7,0.098716,Hue-0 with Wave-8,,1,0,0.0,0.0828417411022013,,3,,381,1,1.1,1.9,1,6785b7dd6705050739feb0ad,9835,0,3,78,14,2,fieldSmooth,18
,9,0.098716,Hue-0 with Wave-9,,1,0,0.0,0.0682613831149019,,3,,514,1,1.1,1.9,1,6785b7dd6705050739feb0ad,11008,0,4,78,15,1,fieldSmooth,18
,9,0.098716,Hue-0 with Wave-9,,1,0,0.0,0.1405580479946607,,3,,387,1,1.1,1.9,1,6785b7dd6705050739feb0ad,25006,0,6,78,16,2,fieldSmooth,18
,11,0.098716,Hue-7 with Wave-2,,1,0,18.60968644876608,0.0826159019981224,,3,,480,2,1.1,1.9,1,6785b7dd6705050739feb0ad,3804,1,3,78,17,1,fieldSmooth,18
,11,0.098716,Hue-7 with Wave-2,,1,0,18.60968644876608,0.0731436703994992,,3,,389,2,1.1,1.9,1,6785b7dd6705050739feb0ad,18320,1,2,78,18,2,fieldSmooth,18
,12,0.098716,Hue-7 with Wave-6,,1,0,18.60968644876608,0.1259918501049015,,3,,499,1,1.1,1.9,1,6785b7dd6705050739feb0ad,4473,0,4,78,19,1,fieldSmooth,18
,12,0.098716,Hue-7 with Wave-6,,1,0,18.60968644876608,0.0643043952564176,,3,,421,1,1.1,1.9,1,6785b7dd6705050739feb0ad,6703,0,3,78,20,2,fieldSmooth,18
,13,0.098716,Hue-7 with Wave-8,,1,0,18.60968644876608,0.105305082432691,,3,,517,1,1.1,1.9,1,6785b7dd6705050739feb0ad,4428,0,2,78,21,1,fieldSmooth,18
,13,0.098716,Hue-7 with Wave-8,,1,0,18.60968644876608,0.1183962418136674,,3,,372,2,1.1,1.9,1,6785b7dd6705050739feb0ad,5256,1,6,78,22,2,fieldSmooth,18
,14,0.098716,Hue-0 with Wave-3,,1,0,0.0,0.0774547301370626,,3,,476,2,1.1,1.9,1,6785b7dd6705050739feb0ad,2175,1,5,78,23,1,fieldSmooth,18
,14,0.098716,Hue-0 with Wave-3,,1,0,0.0,0.0833398768855359,,3,,403,1,1.1,1.9,1,6785b7dd6705050739feb0ad,92492,0,6,78,24,2,fieldSmooth,18
,15,0.098716,Hue-5 with Wave-7,,1,0,11.881592201783736,0.0712854636115936,,3,,648,1,1.1,1.9,1,6785b7dd6705050739feb0ad,18259,0,2,78,25,1,fieldSmooth,18
,15,0.098716,Hue-5 with Wave-7,,1,0,11.881592201783736,0.0562831847140457,,3,,407,1,1.1,1.9,1,6785b7dd6705050739feb0ad,10705,0,3,78,26,2,fieldSmooth,18
,16,0.098716,Hue-5 with Wave-8,,1,0,11.881592201783736,0.110688567336088,,3,,484,1,1.1,1.9,1,6785b7dd6705050739feb0ad,14168,0,1,78,27,1,fieldSmooth,18
,16,0.098716,Hue-5 with Wave-8,,1,0,11.881592201783736,0.0734804423611142,,3,,412,1,1.1,1.9,1,6785b7dd6705050739feb0ad,42350,0,2,78,28,2,fieldSmooth,18
,17,0.098716,Hue-0 with Wave-7,,1,0,0.0,0.0744060943658181,,3,,512,1,1.1,1.9,1,6785b7dd6705050739feb0ad,12500,0,3,78,29,1,fieldSmooth,18
,17,0.098716,Hue-0 with Wave-7,,1,0,0.0,0.034167331201345,,3,,431,1,1.1,1.9,1,6785b7dd6705050739feb0ad,8544,0,1,78,30,2,fieldSmooth,18
,18,0.098716,Hue-5 with Wave-0,,1,0,11.881592201783736,0.1085260572741316,,3,,502,1,1.1,1.9,1,6785b7dd6705050739feb0ad,12005,0,4,78,31,1,fieldSmooth,18
,18,0.098716,Hue-5 with Wave-0,,1,0,11.881592201783736,0.0896301168314369,,3,,406,1,1.1,1.9,1,6785b7dd6705050739feb0ad,14135,0,6,78,32,2,fieldSmooth,18
,19,0.098716,Hue-3 with Wave-7,,1,0,38.77679613852778,0.0433763369006352,,3,,517,2,1.1,1.9,1,6785b7dd6705050739feb0ad,11363,1,6,78,33,1,fieldSmooth,18
,19,0.098716,Hue-3 with Wave-7,,1,0,38.77679613852778,0.0598041786267781,,3,,422,1,1.1,1.9,1,6785b7dd6705050739feb0ad,10519,0,2,78,34,2,fieldSmooth,18
,20,0.098716,Hue-5 with Wave-6,,1,0,11.881592201783736,0.0948618716030709,,3,,500,1,1.1,1.9,1,6785b7dd6705050739feb0ad,24100,0,6,78,35,1,fieldSmooth,18
,20,0.098716,Hue-5 with Wave-6,,1,0,11.881592201783736,0.0851340441709083,,3,,418,1,1.1,1.9,1,6785b7dd6705050739feb0ad,19345,0,3,78,36,2,fieldSmooth,18
,21,0.098716,Hue-5 with Wave-3,,1,0,11.881592201783736,0.0967706648389187,,3,,520,2,1.1,1.9,1,6785b7dd6705050739feb0ad,18222,1,6,78,37,1,fieldSmooth,18
,21,0.098716,Hue-5 with Wave-3,,1,0,11.881592201783736,0.1081630613667924,,3,,391,2,1.1,1.9,1,6785b7dd6705050739feb0ad,16971,1,4,78,38,2,fieldSmooth,18
,22,0.098716,Hue-7 with Wave-4,,1,0,18.60968644876608,0.0614865490914778,,3,,534,1,1.1,1.9,1,6785b7dd6705050739feb0ad,12225,0,5,78,39,1,fieldSmooth,18
,22,0.098716,Hue-7 with Wave-4,,1,0,18.60968644876608,0.1416474826756362,,3,,370,1,1.1,1.9,1,6785b7dd6705050739feb0ad,48377,0,3,78,40,2,fieldSmooth,18
,23,0.098716,Hue-3 with Wave-5,,1,0,38.77679613852778,0.050331837200383,,3,,468,1,1.1,1.9,1,6785b7dd6705050739feb0ad,9893,0,2,78,41,1,fieldSmooth,18
,23,0.098716,Hue-3 with Wave-5,,1,0,38.77679613852778,0.0649332576195948,,3,,405,1,1.1,1.9,1,6785b7dd6705050739feb0ad,2854,0,6,78,42,2,fieldSmooth,18
